date,region,channel,spend,sessions
2025-01-10,APAC,Direct,94.21,140
2025-01-11,EU,Paid Search,1150.99,5481
2025-01-11,EU,Social,1108.13,4846
2025-01-11,EU,Email,316.25,491
2025-01-11,EU,Affiliate,390.19,1217
2025-01-11,EU,Direct,104.62,100
2025-01-11,NA,Paid Search,1026.8,4211
2025-01-11,NA,Social,696.33,2805
2025-01-11,NA,Email,212.02,384
2025-01-11,NA,Affiliate,312.11,771
2025-01-11,NA,Direct,99.54,122
2025-01-11,APAC,Paid Search,741.14,2939
2025-01-11,APAC,Social,339.66,1241
2025-01-11,APAC,Email,183.78,405
2025-01-11,APAC,Affiliate,204.64,441
2025-01-11,APAC,Direct,69.79,144
2025-01-12,EU,Paid Search,1194.66,4003
2025-01-12,EU,Social,795.01,3333
2025-01-12,EU,Email,248.67,565
2025-01-12,EU,Affiliate,371.55,878
2025-01-12,EU,Direct,93.95,166
2025-01-12,NA,Paid Search,963.86,3372
2025-01-12,NA,Social,538.38,3307
2025-01-12,NA,Email,214.95,401
2025-01-12,NA,Affiliate,269.49,699
2025-01-12,NA,Direct,59.82,100
2025-01-12,APAC,Paid Search,547.97,1913
2025-01-12,APAC,Social,688.77,3384
2025-01-12,APAC,Email,172.74,469
2025-01-12,APAC,Affiliate,333.85,920
2025-01-12,APAC,Direct,95.02,143
2025-01-13,EU,Paid Search,1222.52,2606
2025-01-13,EU,Social,782.97,2555
2025-01-13,EU,Email,287.79,470
2025-01-13,EU,Affiliate,326.41,981
2025-01-13,EU,Direct,65.54,105
2025-01-13,NA,Paid Search,700.56,2409
2025-01-13,NA,Social,670.45,3328
2025-01-13,NA,Email,217.09,312
2025-01-13,NA,Affiliate,180.64,690
2025-01-13,NA,Direct,77.45,163
2025-01-13,APAC,Paid Search,775.86,2377
2025-01-13,APAC,Social,868.84,3162
2025-01-13,APAC,Email,175.78,504
2025-01-13,APAC,Affiliate,279.11,875
2025-01-13,APAC,Direct,71.01,125
2025-01-14,EU,Paid Search,1460.02,4343
2025-01-14,EU,Social,835.01,4046
2025-01-14,EU,Email,314.68,627
2025-01-14,EU,Affiliate,268.39,964
2025-01-14,EU,Direct,84.63,123
2025-01-14,NA,Paid Search,914.95,3299
2025-01-14,NA,Social,456.72,2507
2025-01-14,NA,Email,170.93,360
2025-01-14,NA,Affiliate,354.26,588
2025-01-14,NA,Direct,76.06,119
2025-01-14,APAC,Paid Search,660.64,2685
2025-01-14,APAC,Social,505.81,1575
2025-01-14,APAC,Email,220.26,426
2025-01-14,APAC,Affiliate,201.04,476
2025-01-14,APAC,Direct,50.0,100
2025-01-15,EU,Paid Search,1217.29,4286
2025-01-15,EU,Social,955.75,4861
2025-01-15,EU,Email,263.54,469
2025-01-15,EU,Affiliate,467.5,1335
2025-01-15,EU,Direct,94.88,146
2025-01-15,NA,Paid Search,980.8,3811
2025-01-15,NA,Social,480.73,1713
2025-01-15,NA,Email,226.03,399
2025-01-15,NA,Affiliate,292.7,591
2025-01-15,NA,Direct,73.82,118
2025-01-15,APAC,Paid Search,784.01,2924
2025-01-15,APAC,Social,589.79,2513
2025-01-15,APAC,Email,198.88,308
2025-01-15,APAC,Affiliate,335.37,802
2025-01-15,APAC,Direct,59.7,100
2025-01-16,EU,Paid Search,1156.5,4853
2025-01-16,EU,Social,955.65,4645
2025-01-16,EU,Email,174.58,349
2025-01-16,EU,Affiliate,333.77,1226
2025-01-16,EU,Direct,98.55,183
2025-01-16,NA,Paid Search,957.93,3568
2025-01-16,NA,Social,872.7,2806
2025-01-16,NA,Email,245.09,617
2025-01-16,NA,Affiliate,266.22,757
2025-01-16,NA,Direct,74.28,100
2025-01-16,APAC,Paid Search,671.54,2012
2025-01-16,APAC,Social,504.6,1375
2025-01-16,APAC,Email,206.24,435
2025-01-16,APAC,Affiliate,212.11,626
2025-01-16,APAC,Direct,50.0,100
2025-01-17,EU,Paid Search,1187.27,5102
2025-01-17,EU,Social,756.99,4108
2025-01-17,EU,Email,296.8,794
2025-01-17,EU,Affiliate,416.47,1011
2025-01-17,EU,Direct,95.5,191
2025-01-17,NA,Paid Search,773.63,2762
2025-01-17,NA,Social,647.55,2404
2025-01-17,NA,Email,217.96,482
2025-01-17,NA,Affiliate,286.29,546
2025-01-17,NA,Direct,78.13,152
2025-01-17,APAC,Paid Search,747.91,2928
2025-01-17,APAC,Social,499.06,2273
2025-01-17,APAC,Email,222.01,407
2025-01-17,APAC,Affiliate,211.32,706
2025-01-17,APAC,Direct,74.36,128
2025-01-18,EU,Paid Search,1347.68,4461
2025-01-18,EU,Social,875.12,3560
2025-01-18,EU,Email,240.42,516
2025-01-18,EU,Affiliate,349.61,1105
2025-01-18,EU,Direct,106.4,194
2025-01-18,NA,Paid Search,521.93,1876
2025-01-18,NA,Social,733.29,3594
2025-01-18,NA,Email,209.08,411
2025-01-18,NA,Affiliate,286.9,761
2025-01-18,NA,Direct,67.34,100
2025-01-18,APAC,Paid Search,593.05,1669
2025-01-18,APAC,Social,535.03,2395
2025-01-18,APAC,Email,154.38,361
2025-01-18,APAC,Affiliate,143.78,445
2025-01-18,APAC,Direct,53.19,100
2025-01-19,EU,Paid Search,1101.59,3976
2025-01-19,EU,Social,950.15,3621
2025-01-19,EU,Email,246.79,401
2025-01-19,EU,Affiliate,332.09,1022
2025-01-19,EU,Direct,77.8,100
2025-01-19,NA,Paid Search,1038.8,3132
2025-01-19,NA,Social,645.36,1880
2025-01-19,NA,Email,192.85,317
2025-01-19,NA,Affiliate,275.7,432
2025-01-19,NA,Direct,79.71,140
2025-01-19,APAC,Paid Search,807.8,2936
2025-01-19,APAC,Social,562.06,2722
2025-01-19,APAC,Email,105.92,290
2025-01-19,APAC,Affiliate,266.25,941
2025-01-19,APAC,Direct,50.0,100
2025-01-20,EU,Paid Search,1019.88,2974
2025-01-20,EU,Social,705.5,2738
2025-01-20,EU,Email,259.7,456
2025-01-20,EU,Affiliate,401.92,1334
2025-01-20,EU,Direct,93.04,183
2025-01-20,NA,Paid Search,910.96,4009
2025-01-20,NA,Social,728.14,2552
2025-01-20,NA,Email,230.65,337
2025-01-20,NA,Affiliate,337.34,929
2025-01-20,NA,Direct,96.02,119
2025-01-20,APAC,Paid Search,677.9,1860
2025-01-20,APAC,Social,663.57,3566
2025-01-20,APAC,Email,207.09,366
2025-01-20,APAC,Affiliate,190.51,663
2025-01-20,APAC,Direct,50.0,100
2025-01-21,EU,Paid Search,1237.42,4456
2025-01-21,EU,Social,860.4,4557
2025-01-21,EU,Email,201.17,445
2025-01-21,EU,Affiliate,277.05,718
2025-01-21,EU,Direct,107.56,170
2025-01-21,NA,Paid Search,807.07,3272
2025-01-21,NA,Social,657.29,3472
2025-01-21,NA,Email,171.33,307
2025-01-21,NA,Affiliate,351.53,1054
2025-01-21,NA,Direct,50.0,100
2025-01-21,APAC,Paid Search,764.11,3918
2025-01-21,APAC,Social,512.9,2220
2025-01-21,APAC,Email,258.57,532
2025-01-21,APAC,Affiliate,178.1,475
2025-01-21,APAC,Direct,60.99,117
2025-01-22,EU,Paid Search,1390.6,6206
2025-01-22,EU,Social,1062.15,5436
2025-01-22,EU,Email,275.05,521
2025-01-22,EU,Affiliate,434.34,929
2025-01-22,EU,Direct,100.35,125
2025-01-22,NA,Paid Search,961.81,2492
2025-01-22,NA,Social,1020.34,3188
2025-01-22,NA,Email,192.36,414
2025-01-22,NA,Affiliate,342.06,1080
2025-01-22,NA,Direct,68.84,104
2025-01-22,APAC,Paid Search,573.22,2105
2025-01-22,APAC,Social,588.49,2172
2025-01-22,APAC,Email,204.9,337
2025-01-22,APAC,Affiliate,229.9,604
2025-01-22,APAC,Direct,60.38,100
2025-01-23,EU,Paid Search,1182.99,3733
2025-01-23,EU,Social,608.3,2704
2025-01-23,EU,Email,196.33,265
2025-01-23,EU,Affiliate,361.14,743
2025-01-23,EU,Direct,93.65,148
2025-01-23,NA,Paid Search,770.03,3843
2025-01-23,NA,Social,737.2,3673
2025-01-23,NA,Email,209.86,282
2025-01-23,NA,Affiliate,378.69,1101
2025-01-23,NA,Direct,59.32,100
2025-01-23,APAC,Paid Search,860.96,4174
2025-01-23,APAC,Social,371.39,1436
2025-01-23,APAC,Email,255.2,454
2025-01-23,APAC,Affiliate,420.19,1105
2025-01-23,APAC,Direct,50.0,100
2025-01-24,EU,Paid Search,1411.57,5318
2025-01-24,EU,Social,960.2,3696
2025-01-24,EU,Email,222.61,395
2025-01-24,EU,Affiliate,219.9,344
2025-01-24,EU,Direct,107.02,139
2025-01-24,NA,Paid Search,780.68,2184
2025-01-24,NA,Social,871.76,2889
2025-01-24,NA,Email,265.2,446
2025-01-24,NA,Affiliate,383.44,1307
2025-01-24,NA,Direct,56.35,100
2025-01-24,APAC,Paid Search,560.39,1935
2025-01-24,APAC,Social,581.5,2592
2025-01-24,APAC,Email,211.14,372
2025-01-24,APAC,Affiliate,202.3,609
2025-01-24,APAC,Direct,53.15,100
2025-01-25,EU,Paid Search,1288.89,5321
2025-01-25,EU,Social,847.02,3841
2025-01-25,EU,Email,246.3,453
2025-01-25,EU,Affiliate,336.92,704
2025-01-25,EU,Direct,86.26,138
2025-01-25,NA,Paid Search,991.64,1997
2025-01-25,NA,Social,791.75,3413
2025-01-25,NA,Email,154.72,286
2025-01-25,NA,Affiliate,250.48,760
2025-01-25,NA,Direct,50.0,100
2025-01-25,APAC,Paid Search,631.98,2256
2025-01-25,APAC,Social,427.45,1521
2025-01-25,APAC,Email,153.32,312
2025-01-25,APAC,Affiliate,305.75,1051
2025-01-25,APAC,Direct,73.05,120
2025-01-26,EU,Paid Search,1029.24,4565
2025-01-26,EU,Social,713.45,2503
2025-01-26,EU,Email,295.51,492
2025-01-26,EU,Affiliate,290.97,987
2025-01-26,EU,Direct,105.07,131
2025-01-26,NA,Paid Search,816.44,3005
2025-01-26,NA,Social,624.73,2895
2025-01-26,NA,Email,211.25,484
2025-01-26,NA,Affiliate,425.71,1378
2025-01-26,NA,Direct,57.39,100
2025-01-26,APAC,Paid Search,596.72,1852
2025-01-26,APAC,Social,356.37,1657
2025-01-26,APAC,Email,165.61,322
2025-01-26,APAC,Affiliate,266.47,569
2025-01-26,APAC,Direct,50.0,100
2025-01-27,EU,Paid Search,1158.68,3871
2025-01-27,EU,Social,805.24,2247
2025-01-27,EU,Email,241.1,547
2025-01-27,EU,Affiliate,364.55,1369
2025-01-27,EU,Direct,95.14,144
2025-01-27,NA,Paid Search,1250.01,3894
2025-01-27,NA,Social,771.0,2232
2025-01-27,NA,Email,226.03,324
2025-01-27,NA,Affiliate,236.91,640
2025-01-27,NA,Direct,79.51,115
2025-01-27,APAC,Paid Search,920.14,1743
2025-01-27,APAC,Social,687.25,2217
2025-01-27,APAC,Email,130.32,297
2025-01-27,APAC,Affiliate,250.33,686
2025-01-27,APAC,Direct,81.54,135
2025-01-28,EU,Paid Search,1173.31,2832
2025-01-28,EU,Social,756.54,3410
2025-01-28,EU,Email,208.19,414
2025-01-28,EU,Affiliate,299.24,934
2025-01-28,EU,Direct,95.74,151
2025-01-28,NA,Paid Search,868.82,2580
2025-01-28,NA,Social,765.33,2819
2025-01-28,NA,Email,279.6,703
2025-01-28,NA,Affiliate,253.58,896
2025-01-28,NA,Direct,86.59,101
2025-01-28,APAC,Paid Search,574.05,1620
2025-01-28,APAC,Social,441.97,2159
2025-01-28,APAC,Email,258.38,256
2025-01-28,APAC,Affiliate,281.4,970
2025-01-28,APAC,Direct,75.29,141
2025-01-29,EU,Paid Search,889.08,3050
2025-01-29,EU,Social,898.61,4083
2025-01-29,EU,Email,277.65,536
2025-01-29,EU,Affiliate,342.13,919
2025-01-29,EU,Direct,90.01,177
2025-01-29,NA,Paid Search,1013.31,3340
2025-01-29,NA,Social,751.94,2437
2025-01-29,NA,Email,169.42,340
2025-01-29,NA,Affiliate,401.8,1936
2025-01-29,NA,Direct,80.08,101
2025-01-29,APAC,Paid Search,661.03,2329
2025-01-29,APAC,Social,528.64,1786
2025-01-29,APAC,Email,113.89,306
2025-01-29,APAC,Affiliate,372.05,1214
2025-01-29,APAC,Direct,72.46,108
2025-01-30,EU,Paid Search,1227.07,3148
2025-01-30,EU,Social,890.67,3806
2025-01-30,EU,Email,248.86,390
2025-01-30,EU,Affiliate,315.88,939
2025-01-30,EU,Direct,87.33,100
2025-01-30,NA,Paid Search,839.49,2948
2025-01-30,NA,Social,723.18,2635
2025-01-30,NA,Email,297.41,644
2025-01-30,NA,Affiliate,408.2,1494
2025-01-30,NA,Direct,86.61,121
2025-01-30,APAC,Paid Search,885.24,3483
2025-01-30,APAC,Social,673.56,2023
2025-01-30,APAC,Email,276.91,639
2025-01-30,APAC,Affiliate,327.16,1076
2025-01-30,APAC,Direct,71.82,124
2025-01-31,EU,Paid Search,1308.15,5621
2025-01-31,EU,Social,983.39,4186
2025-01-31,EU,Email,219.25,342
2025-01-31,EU,Affiliate,311.47,1096
2025-01-31,EU,Direct,70.47,146
2025-01-31,NA,Paid Search,1259.06,3017
2025-01-31,NA,Social,709.2,2499
2025-01-31,NA,Email,198.46,339
2025-01-31,NA,Affiliate,211.17,711
2025-01-31,NA,Direct,76.26,126
2025-01-31,APAC,Paid Search,882.07,3171
2025-01-31,APAC,Social,304.52,1569
2025-01-31,APAC,Email,220.69,449
2025-01-31,APAC,Affiliate,286.06,847
2025-01-31,APAC,Direct,88.49,126
2025-02-01,EU,Paid Search,1020.44,3561
2025-02-01,EU,Social,793.56,3814
2025-02-01,EU,Email,308.03,801
2025-02-01,EU,Affiliate,315.05,980
2025-02-01,EU,Direct,85.87,132
2025-02-01,NA,Paid Search,777.85,3457
2025-02-01,NA,Social,609.86,2225
2025-02-01,NA,Email,284.45,735
2025-02-01,NA,Affiliate,368.43,1218
2025-02-01,NA,Direct,74.89,100
2025-02-01,APAC,Paid Search,1112.63,4498
2025-02-01,APAC,Social,872.88,3294
2025-02-01,APAC,Email,283.22,533
2025-02-01,APAC,Affiliate,274.85,784
2025-02-01,APAC,Direct,86.81,110
2025-02-02,EU,Paid Search,1083.76,5454
2025-02-02,EU,Social,796.31,4100
2025-02-02,EU,Email,320.18,599
2025-02-02,EU,Affiliate,392.8,1339
2025-02-02,EU,Direct,80.4,100
2025-02-02,NA,Paid Search,720.34,2590
2025-02-02,NA,Social,963.89,3551
2025-02-02,NA,Email,227.25,539
2025-02-02,NA,Affiliate,382.67,1065
2025-02-02,NA,Direct,76.07,100
2025-02-02,APAC,Paid Search,696.37,2132
2025-02-02,APAC,Social,629.11,2135
2025-02-02,APAC,Email,176.45,299
2025-02-02,APAC,Affiliate,240.91,835
2025-02-02,APAC,Direct,58.08,100
2025-02-03,EU,Paid Search,1199.74,5625
2025-02-03,EU,Social,730.89,3464
2025-02-03,EU,Email,249.66,561
2025-02-03,EU,Affiliate,313.47,919
2025-02-03,EU,Direct,80.26,170
2025-02-03,NA,Paid Search,886.85,2927
2025-02-03,NA,Social,480.26,2146
2025-02-03,NA,Email,194.42,339
2025-02-03,NA,Affiliate,178.94,515
2025-02-03,NA,Direct,58.1,100
2025-02-03,APAC,Paid Search,661.24,2094
2025-02-03,APAC,Social,459.03,1776
2025-02-03,APAC,Email,114.18,164
2025-02-03,APAC,Affiliate,179.76,763
2025-02-03,APAC,Direct,84.01,151
2025-02-04,EU,Paid Search,1284.27,3939
2025-02-04,EU,Social,699.4,3797
2025-02-04,EU,Email,326.52,745
2025-02-04,EU,Affiliate,350.56,1340
2025-02-04,EU,Direct,92.8,113
2025-02-04,NA,Paid Search,1021.0,4947
2025-02-04,NA,Social,602.25,2492
2025-02-04,NA,Email,207.17,350
2025-02-04,NA,Affiliate,363.01,886
2025-02-04,NA,Direct,71.54,104
2025-02-04,APAC,Paid Search,1262.68,2877
2025-02-04,APAC,Social,578.17,1609
2025-02-04,APAC,Email,208.14,388
2025-02-04,APAC,Affiliate,278.61,897
2025-02-04,APAC,Direct,66.16,100
2025-02-05,EU,Paid Search,1161.88,4326
2025-02-05,EU,Social,1223.44,6028
2025-02-05,EU,Email,336.28,467
2025-02-05,EU,Affiliate,403.75,1122
2025-02-05,EU,Direct,108.02,195
2025-02-05,NA,Paid Search,1017.33,2503
2025-02-05,NA,Social,751.73,3572
2025-02-05,NA,Email,195.9,505
2025-02-05,NA,Affiliate,351.42,960
2025-02-05,NA,Direct,80.32,170
2025-02-05,APAC,Paid Search,1034.51,4386
2025-02-05,APAC,Social,689.63,3128
2025-02-05,APAC,Email,243.98,621
2025-02-05,APAC,Affiliate,266.61,603
2025-02-05,APAC,Direct,57.63,100
2025-02-06,EU,Paid Search,895.71,2635
2025-02-06,EU,Social,644.52,2747
2025-02-06,EU,Email,339.46,1010
2025-02-06,EU,Affiliate,335.95,742
2025-02-06,EU,Direct,100.81,197
2025-02-06,NA,Paid Search,1033.48,4309
2025-02-06,NA,Social,781.64,3905
2025-02-06,NA,Email,225.47,434
2025-02-06,NA,Affiliate,228.33,387
2025-02-06,NA,Direct,83.6,147
2025-02-06,APAC,Paid Search,667.16,2503
2025-02-06,APAC,Social,776.26,3034
2025-02-06,APAC,Email,152.67,366
2025-02-06,APAC,Affiliate,370.97,1212
2025-02-06,APAC,Direct,65.95,100
2025-02-07,EU,Paid Search,852.86,3698
2025-02-07,EU,Social,790.06,3096
2025-02-07,EU,Email,244.42,528
2025-02-07,EU,Affiliate,417.93,1085
2025-02-07,EU,Direct,92.24,149
2025-02-07,NA,Paid Search,855.63,2657
2025-02-07,NA,Social,621.56,2249
2025-02-07,NA,Email,232.8,494
2025-02-07,NA,Affiliate,332.6,845
2025-02-07,NA,Direct,127.02,235
2025-02-07,APAC,Paid Search,761.01,2848
2025-02-07,APAC,Social,643.82,3018
2025-02-07,APAC,Email,162.21,385
2025-02-07,APAC,Affiliate,361.11,1225
2025-02-07,APAC,Direct,65.93,111
2025-02-08,EU,Paid Search,1040.75,4720
2025-02-08,EU,Social,780.93,2661
2025-02-08,EU,Email,275.49,438
2025-02-08,EU,Affiliate,378.61,1045
2025-02-08,EU,Direct,97.87,100
2025-02-08,NA,Paid Search,858.62,3294
2025-02-08,NA,Social,766.24,3857
2025-02-08,NA,Email,183.95,387
2025-02-08,NA,Affiliate,219.58,591
2025-02-08,NA,Direct,63.55,100
2025-02-08,APAC,Paid Search,808.9,2949
2025-02-08,APAC,Social,728.38,2859
2025-02-08,APAC,Email,142.37,282
2025-02-08,APAC,Affiliate,375.04,679
2025-02-08,APAC,Direct,78.4,169
2025-02-09,EU,Paid Search,950.43,3015
2025-02-09,EU,Social,928.2,3307
2025-02-09,EU,Email,374.75,525
2025-02-09,EU,Affiliate,388.06,1293
2025-02-09,EU,Direct,85.88,147
2025-02-09,NA,Paid Search,1061.64,3592
2025-02-09,NA,Social,563.01,2143
2025-02-09,NA,Email,281.17,655
2025-02-09,NA,Affiliate,318.68,986
2025-02-09,NA,Direct,81.03,129
2025-02-09,APAC,Paid Search,752.5,2219
2025-02-09,APAC,Social,865.51,4351
2025-02-09,APAC,Email,212.9,405
2025-02-09,APAC,Affiliate,244.9,730
2025-02-09,APAC,Direct,90.15,111
2025-02-10,EU,Paid Search,1133.41,3481
2025-02-10,EU,Social,671.69,3665
2025-02-10,EU,Email,263.59,409
2025-02-10,EU,Affiliate,376.53,1150
2025-02-10,EU,Direct,75.92,144
2025-02-10,NA,Paid Search,1204.03,4116
2025-02-10,NA,Social,854.13,3091
2025-02-10,NA,Email,204.29,550
2025-02-10,NA,Affiliate,332.64,1088
2025-02-10,NA,Direct,62.01,100
2025-02-10,APAC,Paid Search,993.89,1735
2025-02-10,APAC,Social,682.12,4096
2025-02-10,APAC,Email,192.68,437
2025-02-10,APAC,Affiliate,263.74,1078
2025-02-10,APAC,Direct,93.66,106
2025-02-11,EU,Paid Search,1231.19,3395
2025-02-11,EU,Social,919.01,4029
2025-02-11,EU,Email,297.27,805
2025-02-11,EU,Affiliate,291.77,1083
2025-02-11,EU,Direct,69.15,112
2025-02-11,NA,Paid Search,1020.93,4895
2025-02-11,NA,Social,652.33,2145
2025-02-11,NA,Email,336.71,738
2025-02-11,NA,Affiliate,240.57,855
2025-02-11,NA,Direct,79.12,101
2025-02-11,APAC,Paid Search,868.44,3948
2025-02-11,APAC,Social,540.76,2017
2025-02-11,APAC,Email,163.65,292
2025-02-11,APAC,Affiliate,192.8,635
2025-02-11,APAC,Direct,76.95,122
2025-02-12,EU,Paid Search,1132.45,4820
2025-02-12,EU,Social,700.42,3120
2025-02-12,EU,Email,306.67,602
2025-02-12,EU,Affiliate,402.0,1597
2025-02-12,EU,Direct,83.33,135
2025-02-12,NA,Paid Search,907.36,4386
2025-02-12,NA,Social,540.79,1908
2025-02-12,NA,Email,275.44,585
2025-02-12,NA,Affiliate,277.81,661
2025-02-12,NA,Direct,78.27,133
2025-02-12,APAC,Paid Search,539.13,2155
2025-02-12,APAC,Social,586.79,3257
2025-02-12,APAC,Email,231.3,421
2025-02-12,APAC,Affiliate,372.41,1290
2025-02-12,APAC,Direct,102.17,120
2025-02-13,EU,Paid Search,1181.1,3758
2025-02-13,EU,Social,741.31,3097
2025-02-13,EU,Email,263.07,569
2025-02-13,EU,Affiliate,400.53,1230
2025-02-13,EU,Direct,100.77,183
2025-02-13,NA,Paid Search,684.85,1850
2025-02-13,NA,Social,594.15,2036
2025-02-13,NA,Email,260.0,671
2025-02-13,NA,Affiliate,238.08,480
2025-02-13,NA,Direct,77.43,118
2025-02-13,APAC,Paid Search,445.97,2373
2025-02-13,APAC,Social,526.98,2768
2025-02-13,APAC,Email,193.74,385
2025-02-13,APAC,Affiliate,263.79,940
2025-02-13,APAC,Direct,68.64,112
2025-02-14,EU,Paid Search,1024.26,4087
2025-02-14,EU,Social,730.5,3589
2025-02-14,EU,Email,375.23,767
2025-02-14,EU,Affiliate,390.06,876
2025-02-14,EU,Direct,116.28,150
2025-02-14,NA,Paid Search,1183.69,3381
2025-02-14,NA,Social,875.11,3370
2025-02-14,NA,Email,283.07,577
2025-02-14,NA,Affiliate,248.07,943
2025-02-14,NA,Direct,83.97,100
2025-02-14,APAC,Paid Search,917.95,3478
2025-02-14,APAC,Social,546.55,2211
2025-02-14,APAC,Email,232.01,399
2025-02-14,APAC,Affiliate,226.08,691
2025-02-14,APAC,Direct,50.0,100
2025-02-15,EU,Paid Search,894.2,3490
2025-02-15,EU,Social,726.35,2866
2025-02-15,EU,Email,334.3,647
2025-02-15,EU,Affiliate,289.91,952
2025-02-15,EU,Direct,82.59,135
2025-02-15,NA,Paid Search,972.48,3794
2025-02-15,NA,Social,812.99,2798
2025-02-15,NA,Email,236.15,628
2025-02-15,NA,Affiliate,277.32,756
2025-02-15,NA,Direct,66.89,108
2025-02-15,APAC,Paid Search,723.89,1972
2025-02-15,APAC,Social,631.19,2514
2025-02-15,APAC,Email,186.07,393
2025-02-15,APAC,Affiliate,302.11,1051
2025-02-15,APAC,Direct,52.53,100
2025-02-16,EU,Paid Search,1377.08,3946
2025-02-16,EU,Social,840.72,2568
2025-02-16,EU,Email,246.14,584
2025-02-16,EU,Affiliate,333.3,1256
2025-02-16,EU,Direct,77.88,100
2025-02-16,NA,Paid Search,673.4,2510
2025-02-16,NA,Social,824.75,5035
2025-02-16,NA,Email,251.1,493
2025-02-16,NA,Affiliate,310.78,939
2025-02-16,NA,Direct,88.48,145
2025-02-16,APAC,Paid Search,803.38,3513
2025-02-16,APAC,Social,819.86,3530
2025-02-16,APAC,Email,207.5,501
2025-02-16,APAC,Affiliate,340.32,1156
2025-02-16,APAC,Direct,69.15,102
2025-02-17,EU,Paid Search,1077.59,2440
2025-02-17,EU,Social,829.7,3084
2025-02-17,EU,Email,248.51,385
2025-02-17,EU,Affiliate,416.45,1535
2025-02-17,EU,Direct,61.03,100
2025-02-17,NA,Paid Search,989.58,4301
2025-02-17,NA,Social,663.3,2273
2025-02-17,NA,Email,198.21,543
2025-02-17,NA,Affiliate,427.73,1348
2025-02-17,NA,Direct,96.42,159
2025-02-17,APAC,Paid Search,622.33,2015
2025-02-17,APAC,Social,496.1,2060
2025-02-17,APAC,Email,232.13,473
2025-02-17,APAC,Affiliate,276.08,675
2025-02-17,APAC,Direct,70.66,130
2025-02-18,EU,Paid Search,1053.32,2417
2025-02-18,EU,Social,651.16,2098
2025-02-18,EU,Email,305.17,553
2025-02-18,EU,Affiliate,383.36,1085
2025-02-18,EU,Direct,113.08,206
2025-02-18,NA,Paid Search,1019.86,3751
2025-02-18,NA,Social,812.93,2598
2025-02-18,NA,Email,240.23,404
2025-02-18,NA,Affiliate,449.02,1075
2025-02-18,NA,Direct,82.47,144
2025-02-18,APAC,Paid Search,792.8,2880
2025-02-18,APAC,Social,549.31,1957
2025-02-18,APAC,Email,187.21,480
2025-02-18,APAC,Affiliate,314.18,1009
2025-02-18,APAC,Direct,92.06,204
2025-02-19,EU,Paid Search,1216.08,3894
2025-02-19,EU,Social,828.06,3564
2025-02-19,EU,Email,205.92,419
2025-02-19,EU,Affiliate,312.89,825
2025-02-19,EU,Direct,94.54,151
2025-02-19,NA,Paid Search,780.63,1638
2025-02-19,NA,Social,714.97,3069
2025-02-19,NA,Email,349.97,705
2025-02-19,NA,Affiliate,341.13,943
2025-02-19,NA,Direct,68.11,129
2025-02-19,APAC,Paid Search,536.54,1824
2025-02-19,APAC,Social,857.52,4191
2025-02-19,APAC,Email,230.01,433
2025-02-19,APAC,Affiliate,212.55,650
2025-02-19,APAC,Direct,51.67,100
2025-02-20,EU,Paid Search,1030.82,3218
2025-02-20,EU,Social,1116.59,5291
2025-02-20,EU,Email,226.19,479
2025-02-20,EU,Affiliate,354.36,882
2025-02-20,EU,Direct,82.63,146
2025-02-20,NA,Paid Search,984.68,3445
2025-02-20,NA,Social,530.03,2871
2025-02-20,NA,Email,170.99,306
2025-02-20,NA,Affiliate,203.93,672
2025-02-20,NA,Direct,68.65,113
2025-02-20,APAC,Paid Search,726.06,2681
2025-02-20,APAC,Social,585.9,1981
2025-02-20,APAC,Email,229.93,487
2025-02-20,APAC,Affiliate,440.57,870
2025-02-20,APAC,Direct,80.3,153
2025-02-21,EU,Paid Search,995.51,3866
2025-02-21,EU,Social,997.19,5320
2025-02-21,EU,Email,206.22,437
2025-02-21,EU,Affiliate,478.77,1758
2025-02-21,EU,Direct,94.04,150
2025-02-21,NA,Paid Search,992.32,3779
2025-02-21,NA,Social,651.01,2157
2025-02-21,NA,Email,213.0,425
2025-02-21,NA,Affiliate,284.36,799
2025-02-21,NA,Direct,94.76,151
2025-02-21,APAC,Paid Search,754.27,2861
2025-02-21,APAC,Social,477.97,1986
2025-02-21,APAC,Email,204.48,361
2025-02-21,APAC,Affiliate,319.16,937
2025-02-21,APAC,Direct,56.8,100
2025-02-22,EU,Paid Search,977.89,2749
2025-02-22,EU,Social,971.34,4393
2025-02-22,EU,Email,278.59,531
2025-02-22,EU,Affiliate,282.46,956
2025-02-22,EU,Direct,79.75,100
2025-02-22,NA,Paid Search,1125.93,4043
2025-02-22,NA,Social,376.76,1233
2025-02-22,NA,Email,282.54,573
2025-02-22,NA,Affiliate,270.19,890
2025-02-22,NA,Direct,62.2,100
2025-02-22,APAC,Paid Search,1200.8,5947
2025-02-22,APAC,Social,514.91,2179
2025-02-22,APAC,Email,222.86,541
2025-02-22,APAC,Affiliate,234.8,652
2025-02-22,APAC,Direct,59.76,100
2025-02-23,EU,Paid Search,913.37,3166
2025-02-23,EU,Social,741.64,2897
2025-02-23,EU,Email,304.76,622
2025-02-23,EU,Affiliate,346.75,1357
2025-02-23,EU,Direct,106.54,156
2025-02-23,NA,Paid Search,796.78,2941
2025-02-23,NA,Social,672.83,2522
2025-02-23,NA,Email,211.8,436
2025-02-23,NA,Affiliate,285.86,755
2025-02-23,NA,Direct,80.84,140
