return_id,order_id,return_date,reason_code,refund_amount
40883,642442,2025-03-25,Changed Mind,55.37
40884,642468,2025-03-26,Wrong Size,16.0
40885,642496,2025-03-21,Not as Described,18.23
40886,642500,2025-03-28,Damaged,63.86
40887,642513,2025-03-28,Not as Described,23.46
40888,642563,2025-03-25,Damaged,52.04
40889,642608,2025-03-29,Wrong Size,25.31
40890,642643,2025-03-23,Wrong Size,109.49
40891,642650,2025-04-02,Damaged,39.5
40892,642667,2025-03-23,Damaged,68.39
40893,642675,2025-03-30,Not as Described,98.61
40894,642703,2025-03-27,Wrong Size,66.08
40895,642723,2025-03-14,Late Delivery,30.44
40896,642743,2025-03-21,Changed Mind,95.34
40897,642746,2025-03-17,Wrong Size,105.82
40898,642751,2025-03-21,Not as Described,50.12
40899,642758,2025-03-17,Wrong Size,98.27
40900,642768,2025-03-24,Late Delivery,135.53
40901,642782,2025-03-25,Not as Described,231.01
40902,642788,2025-03-26,Not as Described,57.52
40903,642818,2025-03-28,Wrong Size,27.15
40904,642825,2025-03-30,Not as Described,44.89
40905,642835,2025-03-21,Wrong Size,88.73
40906,642867,2025-03-28,Wrong Size,91.26
40907,642944,2025-03-27,Changed Mind,27.14
40908,642955,2025-03-15,Not as Described,38.6
40909,642963,2025-03-27,Not as Described,61.68
40910,642980,2025-03-22,Late Delivery,132.86
40911,643001,2025-04-01,Wrong Size,12.6
40912,643024,2025-04-02,Not as Described,58.65
40913,643025,2025-03-23,Not as Described,86.46
40914,643031,2025-04-02,Wrong Size,44.84
40915,643040,2025-03-21,Wrong Size,73.01
40916,643074,2025-03-17,Wrong Size,84.63
40917,643115,2025-04-04,Wrong Size,83.72
40918,643117,2025-03-19,Not as Described,44.26
40919,643136,2025-04-01,Wrong Size,52.76
40920,643146,2025-03-24,Wrong Size,17.26
40921,643157,2025-04-04,Damaged,113.97
40922,643200,2025-03-23,Damaged,48.62
40923,643226,2025-03-28,Not as Described,17.35
40924,643227,2025-03-17,Damaged,97.41
40925,643236,2025-03-27,Damaged,33.14
40926,643262,2025-03-27,Changed Mind,35.74
40927,643290,2025-03-29,Damaged,55.06
40928,643295,2025-04-04,Late Delivery,13.07
40929,643306,2025-03-28,Changed Mind,39.81
40930,643320,2025-03-29,Not as Described,236.91
40931,643321,2025-03-31,Damaged,54.96
40932,643331,2025-03-27,Wrong Size,39.47
40933,643342,2025-04-01,Wrong Size,102.28
40934,643355,2025-03-18,Changed Mind,46.94
40935,643391,2025-03-14,Late Delivery,40.3
40936,643406,2025-04-02,Damaged,16.29
40937,643427,2025-03-30,Wrong Size,40.35
40938,643437,2025-03-23,Late Delivery,145.14
40939,643444,2025-03-29,Wrong Size,84.06
40940,643470,2025-03-15,Not as Described,11.77
40941,643472,2025-03-20,Not as Described,140.09
40942,643484,2025-03-21,Late Delivery,94.07
40943,643487,2025-03-16,Damaged,39.39
40944,643488,2025-03-25,Damaged,25.87
40945,643502,2025-03-21,Wrong Size,105.67
40946,643533,2025-03-27,Damaged,106.61
40947,643548,2025-03-29,Wrong Size,159.36
40948,643578,2025-03-20,Changed Mind,40.94
40949,643588,2025-03-27,Wrong Size,56.87
40950,643609,2025-03-22,Damaged,26.48
40951,643613,2025-03-19,Late Delivery,65.13
40952,643618,2025-03-16,Wrong Size,166.5
40953,643628,2025-04-01,Wrong Size,39.99
40954,643633,2025-04-03,Damaged,18.22
40955,643674,2025-03-29,Late Delivery,53.56
40956,643682,2025-04-01,Changed Mind,61.64
40957,643710,2025-03-31,Wrong Size,41.85
40958,643713,2025-03-25,Not as Described,142.44
40959,643714,2025-03-23,Damaged,113.91
40960,643722,2025-03-19,Damaged,25.27
40961,643728,2025-03-25,Wrong Size,122.12
40962,643731,2025-03-25,Changed Mind,26.21
40963,643785,2025-03-19,Damaged,75.26
40964,643796,2025-04-02,Not as Described,65.03
40965,643881,2025-03-18,Wrong Size,19.17
40966,643889,2025-03-19,Damaged,34.56
40967,643906,2025-04-07,Not as Described,90.97
40968,643917,2025-03-29,Not as Described,42.44
40969,643919,2025-03-25,Damaged,26.89
40970,643934,2025-04-07,Wrong Size,31.98
40971,643967,2025-03-29,Wrong Size,68.78
40972,643976,2025-04-02,Wrong Size,9.79
40973,643981,2025-03-19,Not as Described,30.71
40974,643983,2025-03-29,Not as Described,43.18
40975,643996,2025-03-19,Damaged,19.28
40976,643998,2025-03-29,Not as Described,37.96
40977,644002,2025-04-02,Damaged,27.42
40978,644026,2025-04-06,Damaged,223.04
40979,644037,2025-03-14,Wrong Size,14.67
40980,644045,2025-03-20,Not as Described,128.41
40981,644063,2025-03-25,Wrong Size,21.15
40982,644065,2025-03-24,Wrong Size,117.74
40983,644071,2025-04-02,Not as Described,15.06
40984,644077,2025-03-24,Changed Mind,21.68
40985,644078,2025-03-27,Wrong Size,89.7
40986,644121,2025-03-21,Damaged,71.92
40987,644150,2025-03-24,Not as Described,64.81
40988,644154,2025-03-17,Wrong Size,136.52
40989,644175,2025-03-28,Changed Mind,14.98
40990,644179,2025-04-01,Wrong Size,195.65
40991,644185,2025-03-21,Changed Mind,125.6
40992,644195,2025-03-22,Wrong Size,75.03
40993,644206,2025-03-17,Wrong Size,78.44
40994,644211,2025-03-29,Wrong Size,177.14
40995,644227,2025-04-03,Late Delivery,20.32
40996,644248,2025-03-23,Damaged,117.92
40997,644289,2025-03-25,Wrong Size,40.91
40998,644298,2025-03-16,Wrong Size,55.27
40999,644313,2025-03-20,Not as Described,259.77
41000,644338,2025-03-26,Wrong Size,166.28
41001,644351,2025-03-23,Not as Described,94.21
41002,644376,2025-03-22,Damaged,36.2
41003,644386,2025-03-14,Wrong Size,17.09
41004,644399,2025-04-03,Not as Described,19.47
41005,644405,2025-03-25,Not as Described,57.98
41006,644425,2025-03-22,Wrong Size,58.55
41007,644437,2025-03-25,Damaged,18.74
41008,644439,2025-03-28,Wrong Size,70.33
41009,644445,2025-03-21,Wrong Size,25.92
41010,644491,2025-04-02,Late Delivery,102.05
41011,644536,2025-03-25,Not as Described,94.2
41012,644596,2025-04-04,Late Delivery,28.21
41013,644600,2025-03-22,Changed Mind,118.82
41014,644623,2025-04-06,Damaged,117.45
41015,644654,2025-04-02,Damaged,23.7
41016,644731,2025-03-21,Damaged,10.18
41017,644736,2025-03-21,Damaged,139.52
41018,644745,2025-03-28,Wrong Size,60.05
41019,644805,2025-03-26,Damaged,163.19
41020,644813,2025-03-24,Wrong Size,55.08
41021,644833,2025-04-01,Wrong Size,55.67
41022,644835,2025-03-31,Changed Mind,69.47
41023,644885,2025-04-01,Wrong Size,7.3
41024,644890,2025-04-04,Wrong Size,132.59
41025,644901,2025-03-29,Late Delivery,14.75
41026,644909,2025-03-29,Wrong Size,104.77
41027,644921,2025-04-02,Damaged,83.27
41028,644923,2025-03-26,Wrong Size,65.71
41029,644927,2025-03-17,Damaged,38.84
41030,644951,2025-03-29,Changed Mind,66.02
41031,644970,2025-03-28,Late Delivery,74.08
41032,644993,2025-03-20,Not as Described,11.1
41033,644999,2025-04-03,Not as Described,121.81
41034,645024,2025-03-23,Wrong Size,32.36
41035,645027,2025-03-23,Late Delivery,100.75
41036,645029,2025-04-04,Changed Mind,38.25
41037,645043,2025-04-02,Damaged,36.32
41038,645044,2025-03-20,Changed Mind,37.43
41039,645060,2025-03-23,Damaged,260.8
41040,645072,2025-03-29,Changed Mind,50.96
41041,645074,2025-03-27,Not as Described,40.36
41042,645094,2025-03-28,Damaged,34.66
41043,645136,2025-03-17,Late Delivery,129.12
41044,645147,2025-04-05,Changed Mind,17.04
41045,645156,2025-04-02,Wrong Size,207.76
41046,645173,2025-03-27,Changed Mind,38.28
41047,645200,2025-03-18,Damaged,111.06
41048,645212,2025-04-06,Late Delivery,15.11
41049,645221,2025-03-17,Changed Mind,180.4
41050,645223,2025-04-05,Not as Described,57.16
41051,645231,2025-03-26,Changed Mind,9.78
41052,645236,2025-03-26,Wrong Size,112.35
41053,645237,2025-03-18,Wrong Size,95.36
41054,645255,2025-04-05,Late Delivery,7.1
41055,645270,2025-03-24,Wrong Size,87.89
41056,645282,2025-03-26,Not as Described,95.45
41057,645302,2025-03-26,Changed Mind,43.13
41058,645332,2025-04-04,Not as Described,30.6
41059,645352,2025-03-24,Not as Described,169.39
41060,645366,2025-03-19,Wrong Size,112.53
41061,645380,2025-03-29,Wrong Size,51.05
41062,645381,2025-04-03,Changed Mind,192.59
41063,645384,2025-03-20,Late Delivery,48.34
41064,645412,2025-03-20,Damaged,75.77
41065,645427,2025-04-08,Wrong Size,28.74
41066,645430,2025-03-30,Wrong Size,146.89
41067,645434,2025-03-31,Wrong Size,21.77
41068,645446,2025-04-03,Not as Described,26.18
41069,645449,2025-03-21,Damaged,135.21
41070,645469,2025-04-02,Not as Described,50.97
41071,645488,2025-03-22,Not as Described,14.11
41072,645494,2025-03-26,Wrong Size,53.23
41073,645499,2025-03-23,Wrong Size,25.05
41074,645510,2025-03-15,Damaged,43.82
41075,645533,2025-04-05,Damaged,141.87
41076,645544,2025-04-04,Wrong Size,28.18
41077,645562,2025-03-31,Damaged,111.3
41078,645570,2025-03-28,Wrong Size,22.43
41079,645575,2025-04-01,Changed Mind,26.57
41080,645616,2025-03-30,Not as Described,144.22
41081,645623,2025-03-28,Wrong Size,49.83
41082,645631,2025-03-19,Wrong Size,44.26
41083,645645,2025-03-30,Wrong Size,45.71
41084,645674,2025-03-22,Not as Described,80.78
41085,645678,2025-04-02,Damaged,150.99
41086,645699,2025-03-18,Late Delivery,61.36
41087,645711,2025-04-04,Late Delivery,49.55
41088,645732,2025-03-24,Wrong Size,110.53
41089,645734,2025-03-18,Not as Described,127.53
41090,645750,2025-03-20,Changed Mind,54.8
41091,645761,2025-03-27,Wrong Size,33.21
41092,645779,2025-04-01,Damaged,132.88
41093,645793,2025-03-27,Wrong Size,42.09
41094,645799,2025-04-03,Wrong Size,167.92
41095,645807,2025-04-02,Damaged,24.29
41096,645814,2025-03-25,Damaged,52.82
41097,645815,2025-04-02,Damaged,65.16
41098,645816,2025-03-30,Changed Mind,102.64
41099,645818,2025-03-17,Changed Mind,86.01
41100,645830,2025-03-28,Not as Described,15.48
41101,645887,2025-03-24,Not as Described,99.26
41102,645902,2025-03-21,Wrong Size,63.44
41103,645922,2025-04-08,Wrong Size,103.32
41104,645946,2025-03-19,Not as Described,13.53
41105,645952,2025-04-02,Not as Described,65.63
41106,645966,2025-03-17,Not as Described,103.61
41107,645974,2025-03-27,Not as Described,103.33
41108,645978,2025-04-04,Wrong Size,118.79
41109,645986,2025-04-01,Wrong Size,26.51
41110,646009,2025-04-07,Wrong Size,39.03
41111,646012,2025-04-03,Wrong Size,39.7
41112,646023,2025-04-01,Damaged,32.3
41113,646031,2025-03-20,Wrong Size,42.99
41114,646036,2025-03-26,Damaged,21.62
41115,646044,2025-04-02,Not as Described,68.75
41116,646050,2025-03-31,Damaged,18.56
41117,646060,2025-03-24,Wrong Size,75.42
41118,646062,2025-03-16,Changed Mind,51.46
41119,646080,2025-04-01,Damaged,153.09
41120,646091,2025-03-23,Wrong Size,40.1
41121,646097,2025-04-01,Not as Described,23.0
41122,646106,2025-04-03,Changed Mind,36.78
41123,646115,2025-03-29,Not as Described,63.93
41124,646121,2025-03-26,Not as Described,30.5
41125,646151,2025-03-22,Not as Described,40.16
41126,646156,2025-03-29,Damaged,127.9
41127,646162,2025-03-24,Wrong Size,32.83
41128,646168,2025-03-25,Not as Described,41.59
41129,646187,2025-04-03,Not as Described,108.98
41130,646200,2025-03-21,Changed Mind,105.44
41131,646211,2025-04-03,Damaged,112.48
41132,646252,2025-03-27,Late Delivery,81.54
41133,646253,2025-03-24,Late Delivery,99.74
41134,646271,2025-03-30,Wrong Size,28.49
41135,646275,2025-04-09,Damaged,103.42
41136,646331,2025-04-01,Not as Described,27.5
41137,646335,2025-04-07,Damaged,62.43
41138,646338,2025-03-31,Wrong Size,69.78
41139,646383,2025-03-29,Wrong Size,32.31
41140,646396,2025-03-30,Late Delivery,21.85
41141,646421,2025-03-19,Not as Described,41.78
41142,646428,2025-04-06,Wrong Size,126.14
41143,646458,2025-03-26,Wrong Size,99.04
41144,646472,2025-03-16,Wrong Size,108.85
41145,646476,2025-03-20,Not as Described,139.64
41146,646498,2025-04-06,Wrong Size,10.82
41147,646507,2025-03-23,Not as Described,135.35
41148,646508,2025-03-30,Wrong Size,57.14
41149,646519,2025-03-17,Wrong Size,49.28
41150,646589,2025-03-27,Changed Mind,39.71
41151,646601,2025-03-21,Damaged,29.2
41152,646628,2025-03-21,Wrong Size,84.62
41153,646634,2025-04-02,Damaged,28.23
41154,646666,2025-04-03,Late Delivery,69.69
41155,646675,2025-04-04,Not as Described,136.07
41156,646695,2025-03-27,Late Delivery,119.65
41157,646697,2025-03-25,Changed Mind,106.0
41158,646703,2025-04-02,Damaged,131.75
41159,646729,2025-04-01,Damaged,138.93
41160,646764,2025-04-02,Not as Described,68.95
41161,646802,2025-03-19,Changed Mind,145.54
41162,646809,2025-03-30,Late Delivery,71.9
41163,646845,2025-03-27,Changed Mind,15.2
41164,646852,2025-03-23,Changed Mind,24.43
41165,646872,2025-03-26,Not as Described,51.09
41166,646878,2025-03-27,Late Delivery,75.46
41167,646882,2025-04-08,Changed Mind,84.22
41168,646883,2025-04-04,Wrong Size,69.74
41169,646895,2025-04-04,Wrong Size,124.06
41170,646898,2025-04-01,Wrong Size,22.52
41171,646903,2025-03-28,Not as Described,45.53
41172,646925,2025-03-28,Wrong Size,156.57
41173,646938,2025-04-01,Not as Described,76.49
41174,646959,2025-04-02,Not as Described,40.57
41175,646977,2025-03-25,Damaged,21.42
41176,647010,2025-04-04,Wrong Size,179.08
41177,647015,2025-04-04,Changed Mind,94.35
41178,647028,2025-04-11,Late Delivery,28.76
41179,647031,2025-03-29,Not as Described,20.24
41180,647035,2025-04-04,Wrong Size,100.95
41181,647037,2025-04-14,Wrong Size,51.06
41182,647054,2025-03-31,Wrong Size,26.45
41183,647055,2025-03-29,Wrong Size,59.25
41184,647075,2025-03-26,Wrong Size,15.82
41185,647092,2025-03-26,Damaged,81.42
41186,647095,2025-03-28,Late Delivery,198.58
41187,647133,2025-03-27,Wrong Size,16.01
41188,647136,2025-04-08,Wrong Size,86.54
41189,647144,2025-03-23,Wrong Size,20.98
41190,647147,2025-04-02,Damaged,75.84
41191,647182,2025-04-01,Wrong Size,82.89
41192,647194,2025-03-23,Damaged,20.72
41193,647195,2025-03-22,Not as Described,119.56
41194,647212,2025-03-30,Wrong Size,33.23
41195,647220,2025-04-01,Wrong Size,131.28
41196,647242,2025-03-28,Late Delivery,51.22
41197,647243,2025-03-29,Not as Described,104.45
41198,647249,2025-04-01,Not as Described,143.8
41199,647252,2025-03-27,Wrong Size,53.03
41200,647294,2025-04-02,Changed Mind,68.26
41201,647300,2025-04-03,Wrong Size,71.64
41202,647307,2025-03-20,Wrong Size,28.46
41203,647326,2025-03-27,Late Delivery,109.98
41204,647360,2025-03-26,Damaged,47.8
41205,647364,2025-03-31,Damaged,90.06
41206,647378,2025-04-01,Wrong Size,48.76
41207,647379,2025-03-21,Wrong Size,55.37
41208,647419,2025-03-27,Wrong Size,34.53
41209,647426,2025-04-04,Wrong Size,181.55
41210,647430,2025-04-02,Wrong Size,29.71
41211,647446,2025-03-24,Wrong Size,112.56
41212,647471,2025-03-20,Wrong Size,83.39
41213,647490,2025-03-19,Not as Described,23.03
41214,647511,2025-03-28,Damaged,87.0
41215,647517,2025-03-31,Wrong Size,74.33
41216,647527,2025-03-25,Wrong Size,161.98
41217,647532,2025-03-22,Late Delivery,57.55
41218,647546,2025-04-05,Not as Described,16.42
41219,647560,2025-03-31,Wrong Size,142.9
41220,647572,2025-03-30,Wrong Size,8.82
41221,647599,2025-04-09,Wrong Size,157.71
41222,647646,2025-03-22,Changed Mind,19.66
41223,647651,2025-04-08,Not as Described,22.34
41224,647695,2025-03-24,Not as Described,73.21
41225,647706,2025-03-30,Late Delivery,112.93
41226,647724,2025-04-10,Wrong Size,167.79
41227,647728,2025-04-07,Not as Described,49.86
41228,647742,2025-04-07,Wrong Size,14.41
41229,647746,2025-04-01,Wrong Size,31.82
41230,647798,2025-03-28,Changed Mind,82.29
41231,647804,2025-04-08,Wrong Size,38.01
41232,647807,2025-03-30,Damaged,24.18
41233,647822,2025-03-29,Wrong Size,17.1
41234,647833,2025-03-24,Wrong Size,96.98
41235,647836,2025-03-24,Wrong Size,53.95
41236,647842,2025-04-05,Changed Mind,90.11
41237,647844,2025-03-23,Wrong Size,25.27
41238,647862,2025-04-07,Late Delivery,94.4
41239,647871,2025-04-06,Damaged,18.64
41240,647879,2025-04-06,Changed Mind,122.44
41241,647918,2025-03-25,Wrong Size,35.96
41242,647920,2025-04-09,Wrong Size,29.91
41243,647989,2025-03-19,Damaged,9.49
41244,647993,2025-04-07,Changed Mind,130.71
41245,648010,2025-04-01,Damaged,69.64
41246,648016,2025-03-21,Wrong Size,65.13
41247,648030,2025-04-07,Not as Described,76.04
41248,648038,2025-03-23,Not as Described,21.78
41249,648067,2025-03-30,Not as Described,38.88
41250,648086,2025-04-05,Late Delivery,63.15
41251,648110,2025-04-04,Damaged,82.79
41252,648124,2025-04-08,Not as Described,37.18
41253,648140,2025-03-25,Wrong Size,60.0
41254,648148,2025-03-24,Wrong Size,137.38
41255,648151,2025-03-22,Not as Described,67.02
41256,648169,2025-04-03,Changed Mind,42.85
41257,648178,2025-04-09,Wrong Size,75.69
41258,648215,2025-03-29,Late Delivery,80.46
41259,648227,2025-04-05,Changed Mind,23.54
41260,648251,2025-03-30,Damaged,53.86
41261,648262,2025-04-06,Wrong Size,83.34
41262,648273,2025-03-26,Not as Described,78.8
41263,648298,2025-03-28,Not as Described,14.09
41264,648310,2025-03-27,Wrong Size,71.96
41265,648314,2025-03-23,Wrong Size,63.61
41266,648341,2025-04-02,Wrong Size,49.71
41267,648348,2025-03-22,Late Delivery,15.1
41268,648380,2025-03-27,Wrong Size,51.5
41269,648389,2025-04-03,Wrong Size,72.07
41270,648395,2025-04-07,Wrong Size,116.22
41271,648402,2025-04-06,Wrong Size,47.07
41272,648407,2025-04-03,Wrong Size,112.74
41273,648437,2025-04-11,Late Delivery,23.78
41274,648438,2025-04-03,Not as Described,262.3
41275,648457,2025-03-30,Wrong Size,30.12
41276,648459,2025-04-01,Not as Described,71.62
41277,648472,2025-04-07,Wrong Size,136.12
41278,648484,2025-03-28,Wrong Size,54.43
41279,648523,2025-04-06,Damaged,16.33
41280,648579,2025-03-21,Wrong Size,25.59
41281,648581,2025-04-05,Wrong Size,81.95
41282,648603,2025-03-24,Not as Described,64.55
41283,648622,2025-03-27,Damaged,21.09
41284,648624,2025-04-09,Not as Described,34.24
41285,648650,2025-04-07,Late Delivery,60.91
41286,648654,2025-04-08,Changed Mind,31.83
41287,648657,2025-03-27,Wrong Size,111.56
41288,648697,2025-04-09,Wrong Size,60.14
41289,648746,2025-04-09,Changed Mind,74.27
41290,648749,2025-04-07,Changed Mind,53.61
41291,648756,2025-03-29,Wrong Size,103.99
41292,648764,2025-03-29,Damaged,40.12
41293,648773,2025-04-01,Not as Described,106.88
41294,648780,2025-04-03,Wrong Size,69.53
41295,648783,2025-03-26,Wrong Size,13.82
41296,648810,2025-03-24,Damaged,170.21
41297,648840,2025-03-29,Changed Mind,124.25
41298,648850,2025-04-11,Wrong Size,56.29
41299,648874,2025-04-06,Late Delivery,257.69
41300,648887,2025-04-07,Wrong Size,26.1
41301,648911,2025-03-28,Damaged,51.43
41302,648959,2025-04-02,Changed Mind,70.89
41303,648979,2025-03-25,Damaged,268.35
41304,649014,2025-03-29,Wrong Size,82.87
41305,649035,2025-03-29,Damaged,177.09
41306,649056,2025-04-05,Changed Mind,86.14
41307,649066,2025-04-03,Changed Mind,40.29
41308,649100,2025-04-03,Wrong Size,94.93
41309,649174,2025-04-08,Not as Described,23.76
41310,649192,2025-03-29,Damaged,20.83
41311,649197,2025-04-14,Not as Described,49.23
41312,649217,2025-03-25,Changed Mind,191.77
41313,649263,2025-04-04,Changed Mind,36.77
41314,649286,2025-04-04,Changed Mind,132.38
41315,649295,2025-04-06,Not as Described,16.43
41316,649314,2025-04-03,Not as Described,66.6
41317,649320,2025-04-10,Late Delivery,39.02
41318,649345,2025-03-23,Not as Described,17.75
41319,649350,2025-04-03,Damaged,33.8
41320,649363,2025-03-28,Wrong Size,11.11
41321,649380,2025-03-31,Wrong Size,39.23
41322,649387,2025-03-30,Wrong Size,68.7
41323,649403,2025-03-27,Wrong Size,37.45
41324,649411,2025-03-25,Damaged,13.76
41325,649428,2025-04-09,Not as Described,29.79
41326,649441,2025-03-20,Not as Described,106.4
41327,649456,2025-03-31,Damaged,126.53
41328,649464,2025-03-31,Wrong Size,59.85
41329,649487,2025-04-03,Damaged,50.12
41330,649492,2025-03-30,Not as Described,30.3
41331,649502,2025-03-31,Wrong Size,40.06
41332,649509,2025-04-07,Damaged,175.52
41333,649510,2025-03-29,Wrong Size,127.27
41334,649522,2025-03-26,Late Delivery,66.6
41335,649548,2025-04-08,Late Delivery,103.5
41336,649568,2025-04-12,Wrong Size,39.35
41337,649586,2025-04-04,Wrong Size,97.52
41338,649600,2025-04-07,Changed Mind,29.8
41339,649673,2025-04-02,Not as Described,102.33
41340,649693,2025-03-26,Changed Mind,99.34
41341,649709,2025-03-24,Damaged,103.94
41342,649734,2025-04-02,Wrong Size,208.58
41343,649738,2025-04-09,Late Delivery,35.45
41344,649745,2025-03-28,Wrong Size,31.19
41345,649758,2025-04-07,Wrong Size,10.91
41346,649768,2025-04-07,Damaged,64.98
41347,649783,2025-04-04,Wrong Size,149.81
41348,649804,2025-03-27,Wrong Size,103.17
41349,649819,2025-04-07,Damaged,31.97
41350,649842,2025-04-09,Changed Mind,61.23
41351,649872,2025-03-31,Changed Mind,12.68
41352,649896,2025-04-07,Damaged,125.48
41353,649925,2025-03-29,Not as Described,241.93
41354,649940,2025-04-05,Late Delivery,70.91
41355,649952,2025-04-10,Wrong Size,84.56
41356,649972,2025-04-08,Wrong Size,115.52
41357,649981,2025-03-30,Wrong Size,41.93
41358,649987,2025-03-27,Changed Mind,45.74
41359,649991,2025-03-24,Changed Mind,156.96
41360,650025,2025-04-10,Damaged,38.6
41361,650030,2025-03-26,Wrong Size,86.61
41362,650037,2025-04-08,Damaged,43.36
41363,650063,2025-04-07,Changed Mind,24.42
41364,650070,2025-04-06,Changed Mind,91.1
41365,650085,2025-04-11,Late Delivery,55.39
41366,650103,2025-03-25,Changed Mind,172.3
41367,650135,2025-04-02,Wrong Size,40.64
41368,650169,2025-03-23,Changed Mind,41.24
41369,650183,2025-04-10,Damaged,69.51
41370,650186,2025-04-08,Wrong Size,16.21
41371,650187,2025-03-26,Late Delivery,70.44
41372,650197,2025-04-13,Not as Described,96.07
41373,650207,2025-04-07,Late Delivery,78.86
41374,650209,2025-03-28,Not as Described,27.11
41375,650210,2025-03-28,Wrong Size,10.75
41376,650238,2025-03-26,Wrong Size,205.83
41377,650248,2025-03-30,Wrong Size,32.55
41378,650256,2025-03-30,Damaged,22.21
41379,650264,2025-04-03,Wrong Size,89.77
41380,650270,2025-04-06,Wrong Size,30.54
41381,650280,2025-04-01,Changed Mind,32.64
41382,650283,2025-03-21,Late Delivery,63.71
41383,650298,2025-04-05,Not as Described,31.48
41384,650300,2025-03-23,Wrong Size,159.28
41385,650308,2025-04-02,Damaged,72.58
41386,650330,2025-04-12,Damaged,69.93
41387,650340,2025-04-01,Late Delivery,55.65
41388,650342,2025-03-27,Changed Mind,130.71
41389,650348,2025-03-31,Damaged,27.91
41390,650362,2025-03-29,Changed Mind,45.18
41391,650373,2025-04-09,Damaged,22.49
41392,650382,2025-04-06,Wrong Size,62.36
41393,650403,2025-04-10,Wrong Size,27.7
41394,650410,2025-03-31,Wrong Size,30.12
41395,650414,2025-04-03,Damaged,91.32
41396,650421,2025-04-12,Not as Described,75.16
41397,650433,2025-03-28,Wrong Size,60.75
41398,650436,2025-04-03,Not as Described,71.72
41399,650437,2025-03-27,Late Delivery,17.93
41400,650439,2025-03-25,Wrong Size,35.69
41401,650599,2025-04-08,Late Delivery,81.75
41402,650608,2025-04-01,Not as Described,85.52
41403,650657,2025-04-06,Not as Described,80.63
41404,650675,2025-04-10,Damaged,16.94
41405,650679,2025-04-11,Late Delivery,108.11
41406,650685,2025-03-28,Wrong Size,33.77
41407,650689,2025-04-01,Changed Mind,59.45
41408,650703,2025-03-29,Wrong Size,60.98
41409,650734,2025-04-04,Changed Mind,72.0
41410,650742,2025-04-04,Wrong Size,78.21
41411,650765,2025-03-28,Damaged,101.42
41412,650777,2025-04-08,Late Delivery,17.89
41413,650807,2025-03-27,Wrong Size,111.29
41414,650809,2025-03-25,Damaged,173.78
41415,650818,2025-04-10,Wrong Size,98.08
41416,650826,2025-04-08,Damaged,90.92
41417,650843,2025-04-04,Late Delivery,106.29
41418,650851,2025-04-13,Changed Mind,75.43
41419,650866,2025-04-07,Damaged,31.26
41420,650887,2025-04-04,Changed Mind,71.65
41421,650906,2025-04-13,Wrong Size,103.62
41422,650923,2025-03-28,Wrong Size,40.85
41423,650958,2025-04-14,Not as Described,18.86
41424,650965,2025-04-07,Changed Mind,61.2
41425,650993,2025-04-08,Wrong Size,119.55
41426,651006,2025-04-03,Wrong Size,81.18
41427,651044,2025-04-18,Late Delivery,34.44
41428,651045,2025-03-29,Not as Described,224.3
41429,651054,2025-04-04,Damaged,130.9
41430,651057,2025-04-06,Wrong Size,132.48
41431,651076,2025-04-06,Wrong Size,213.11
41432,651087,2025-04-03,Not as Described,189.73
41433,651115,2025-03-30,Wrong Size,21.07
41434,651130,2025-04-04,Changed Mind,28.88
41435,651138,2025-04-06,Changed Mind,22.03
41436,651174,2025-04-09,Wrong Size,87.81
41437,651185,2025-03-25,Changed Mind,23.54
41438,651187,2025-03-30,Wrong Size,76.55
41439,651218,2025-04-13,Not as Described,47.07
41440,651223,2025-04-07,Damaged,25.78
41441,651226,2025-03-29,Not as Described,39.5
41442,651258,2025-03-26,Changed Mind,36.23
41443,651264,2025-04-01,Wrong Size,162.38
41444,651277,2025-04-04,Wrong Size,12.63
41445,651279,2025-04-10,Late Delivery,23.05
41446,651292,2025-04-11,Changed Mind,25.4
41447,651325,2025-04-11,Not as Described,26.08
41448,651333,2025-04-07,Not as Described,42.06
41449,651336,2025-04-03,Wrong Size,126.77
41450,651343,2025-04-11,Wrong Size,32.19
41451,651349,2025-04-01,Damaged,23.71
41452,651358,2025-03-30,Damaged,275.4
41453,651371,2025-03-24,Not as Described,39.27
41454,651381,2025-04-12,Damaged,52.97
41455,651395,2025-03-29,Wrong Size,84.14
41456,651404,2025-03-25,Not as Described,85.74
41457,651411,2025-03-28,Wrong Size,130.73
41458,651415,2025-03-27,Damaged,26.02
41459,651457,2025-04-01,Not as Described,68.32
41460,651465,2025-04-11,Wrong Size,94.6
41461,651466,2025-04-06,Wrong Size,83.02
41462,651530,2025-04-01,Not as Described,51.55
41463,651540,2025-04-08,Damaged,96.73
41464,651547,2025-03-27,Wrong Size,165.37
41465,651564,2025-04-11,Wrong Size,56.82
41466,651577,2025-03-27,Wrong Size,69.27
41467,651585,2025-04-03,Wrong Size,30.31
41468,651604,2025-04-03,Not as Described,21.14
41469,651636,2025-03-24,Damaged,28.71
41470,651639,2025-04-12,Changed Mind,21.67
41471,651641,2025-04-02,Wrong Size,70.71
41472,651645,2025-03-31,Changed Mind,219.11
41473,651652,2025-04-01,Damaged,31.09
41474,651664,2025-04-05,Changed Mind,81.82
41475,651665,2025-04-01,Not as Described,19.69
41476,651695,2025-04-09,Not as Described,141.84
41477,651700,2025-03-25,Wrong Size,49.47
41478,651701,2025-04-13,Damaged,90.59
